,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17,district,total
16,0.14582089147132235,0.17013148242814982,0.15955248167434796,0.14980456413016977,0.16348080893221165,0.1616402674321319,0.16164973917174466,0.15150385360505988,0.15898770910911061,0.15127106513354346,0.16208886875689343,0.14243968220361278,0.11890723844318045,0.16917469353158615,0.16214700776505267,0.12311032916044119,0.1576960513516869,Chamarajanagara,0.15349451378236736
17,0.4983362856569768,0.49396429839893496,0.5621497669591183,0.5247728365085645,0.49058524078513155,0.5788381279303425,0.4899717558657253,0.4822572696058725,0.5748845507711968,0.4633848785931734,0.5857056847932323,0.5235297179092678,0.5261035060389313,0.5136707311933363,0.4897985294921592,0.40708338911864583,0.5301678982142118,Belagavi,0.5138355569314601
18,0.36453133875000726,0.3119663958426208,0.28112959395654974,0.27536811887189117,0.2758790959448841,0.30309217943162875,0.3178830474117103,0.3029231696876847,0.33533175693730394,0.2716745865775092,0.32839281462492764,0.28429604152107874,0.2989414608017649,0.38322617927079755,0.28247041028300834,0.19935122182082493,0.267641907,Vijayapura,0.29906466582784036
19,0.25500953683635585,0.25351047435293295,0.2634439479469615,0.22814437993190662,0.24391287578906534,0.2700739314754134,0.22954473424872898,0.22382804199100048,0.2321066226502145,0.2414831863390744,0.25973381494875464,0.23878314043734036,0.2800363987582988,0.23449492351262988,0.2341335659007239,0.16345552923084328,0.2532560677113657,Bagalkot,0.24146771600362418
20,0.16685681615736775,0.18541047226570212,0.2144797669851537,0.19907583494612932,0.19831100216295058,0.2238847804242106,0.17270803003252186,0.14713725721284582,0.1782489632066696,0.17968480694071967,0.16179325814956583,0.16766005426111588,0.17740497699680063,0.16502062031245548,0.18788573929172098,0.15812593496523036,0.22295550476175852,Dharwad,0.18274375406311288
21,0.16612186985965088,0.1599709863764656,0.13743151131563844,0.1489758212162282,0.1620227846591101,0.13859297406168755,0.14398446747777457,0.11484510397710711,0.11636464919536366,0.13497877696330146,0.13030771917081393,0.11334101671156964,0.14571104922997094,0.17314869351154402,0.13120356015316656,0.089617807,0.1464527798820548,Gadag,0.13841597475926012
22,0.18181915019653652,0.2098306560521028,0.19786871400827555,0.17955169543213345,0.20051226964575636,0.21217146133592676,0.18747542965708708,0.19191141905665424,0.22650857538991673,0.18194433280646213,0.22641135437970383,0.17001591037606273,0.20639914843987126,0.19827185153165497,0.1869530529442142,0.14400528606071536,0.18986099436564008,Haveri,0.19361831186345377
23,0.11117325217640496,0.13974089874811235,0.20234814299527268,0.23016275721009954,0.18757786869507984,0.2357696682576556,0.20158936585070175,0.18736307032861388,0.24214687136354296,0.10092405543550939,0.20717269457560247,0.15390094376298555,0.2524846338165043,0.15066088655928703,0.2049337915421638,0.13462387475496299,0.20880766923721553,Uttara Kannada,0.18537532031233617
24,0.4313169703687939,0.381531431,0.33778308521129663,0.3024137697671711,0.38766395522621827,0.34115987955725774,0.3107393741894088,0.2990654898687637,0.3546149034802164,0.4021384643360666,0.36156947068477113,0.29082683048234087,0.30550554134728203,0.4504150345830434,0.3775875561375281,0.24520424595233445,0.3441078540951356,Ballari,0.3484496386266397
25,0.2291481677718306,0.23890089048587412,0.21579305364270948,0.1956535397135812,0.22888221763420863,0.22901880808527073,0.2064195153883602,0.18807332938543234,0.25330756166209106,0.19907060651165945,0.19671656387602973,0.16839698296515385,0.22508764545971188,0.27329049475390577,0.20533043641737958,0.15409036778958596,0.2332292590249863,Bidar,0.2141417317981042
26,0.43330563622191476,0.35836137413186364,0.3314804998942198,0.2995653551567981,0.33419610968045954,0.3334570102193285,0.30510476525544467,0.2730241459861362,0.3020588682154011,0.3416657777731276,0.2935729710010429,0.26755280880812726,0.3136637800925136,0.44346247925942006,0.37818818363603374,0.22516704689966607,0.28304819536069814,Kalburgi,0.32452205927012917
27,0.2453582388958211,0.1956226871516341,0.15931279627234732,0.11994539441181261,0.1699042533970717,0.16224447550956123,0.18426360590000257,0.13170021561862583,0.13622834672445314,0.1970303369609239,0.17576049413932573,0.14427004968039916,0.2114808570941317,0.24288246991043955,0.14991032771491944,0.13116184138751982,0.10548212798486414,Yadgir,0.16838579522081493
28,0.39673412996701213,0.35317069076807794,0.2774053306338343,0.20172248164022547,0.27618567979983677,0.2877713393593837,0.2774757065384504,0.2869503895963796,0.33183457432286023,0.2832796764969306,0.3522941166668306,0.247669261,0.20993234561609375,0.45517291,0.2912257842454689,0.23720468558063587,0.23142082016113982,Raichur,0.29396764250465385
29,0.21822346149346789,0.23066079478351623,0.1836766138107297,0.15749394569771755,0.20424950961344368,0.19287580973312432,0.18584814553300513,0.1623383504934215,0.20257843527042782,0.1842841790745826,0.18895102670104694,0.1783439593326273,0.1777646021897365,0.23185634426186305,0.20061908404181458,0.13434100721347134,0.18184969410591348,Koppal,0.1891738213735241
