,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17,district,total
0,0.3661474935324413,0.31372602717853265,0.5185507961606527,0.5627347055137422,0.5512876528132251,0.4525813376576034,0.25471232663411886,0.35300330995573753,0.24535189070209776,0.5734115213400278,0.15535054554948174,0.343224576,0.5673564321663137,0.15925476079023357,0.24152551420122487,0.525633484,0.77249543,Bengaluru (Urban),0.40919692966611393
1,0.088968557,0.1343356817575105,0.096878752,0.13653167396258678,0.14247470219946165,0.1179969281408753,0.1299981863199352,0.1297892383022624,0.133623468,0.10804895479054785,0.10917354230817315,0.10203763282242728,0.23450765600997953,0.1049835584747851,0.10580305420902936,0.12184646172719446,0.11038788525341381,Bengaluru (Rural),0.12396387840741495
2,0.153283652,0.21423213169416214,0.14988044547830962,0.1683328087149053,0.17955873250556156,0.16762569285538206,0.16097505142747268,0.2113071307192304,0.24134926027347098,0.1606386440207601,0.15804469179988231,0.15338378609284514,0.22190185331077134,0.147730223,0.155505059,0.13899847877976315,0.134317181,Ramanagara,0.17159204845861586
3,0.24173037313315024,0.2608767968378191,0.2521991627351529,0.27983369630739396,0.3304511213384181,0.2639689930574627,0.38293381718648634,0.2693356534970005,0.32339078879156885,0.2915747159246253,0.44475660163646197,0.22308090673474165,0.3009453303344499,0.43188553081260966,0.39326087670097426,0.20327624287438764,0.2258976829589139,Chitradurga,0.3011410759330363
4,0.24144476248750607,0.24520094879922052,0.24903396368063718,0.2649797714233923,0.31735321065394284,0.26285609492970036,0.29664695268312324,0.20867425825322802,0.27725937920382054,0.28043127894295466,0.32423630264125625,0.20311943478242322,0.27551045836274124,0.31115897931552366,0.3133477953553698,0.1615770320862525,0.24588300008369612,Davanagere,0.26345374256969345
5,0.2420035045124503,0.2611314611113645,0.19884894504470788,0.21873548213857158,0.23819504372521205,0.2265695017939111,0.19757360256252884,0.23062651868916928,0.2920139583739116,0.19504389877730768,0.2015830751515577,0.23115289417684445,0.25950005779907404,0.19078385176032434,0.20317510689509286,0.2290213787466949,0.1847037309556031,Kolara,0.22356835365966624
6,0.17819694131016978,0.22924887910330352,0.17144591512170193,0.19949225780495028,0.20505820821731513,0.1918708701439526,0.19711378269361662,0.19657355633010018,0.2420858838342985,0.17825524246696778,0.19717556739617742,0.1646378325233126,0.25456906997783335,0.19062569464884238,0.19330998189114293,0.15232142794815393,0.1633429457529653,Chikkaballapura,0.1944308268920473
7,0.29269192393028676,0.2444923246444794,0.26991325922037307,0.2984627709915494,0.29682648806938605,0.3050113090784513,0.2192207525437799,0.2806024591153706,0.36899296433608086,0.3118050771545991,0.21838941453035052,0.21752260824266315,0.20539379549488423,0.21317720797399672,0.258481981,0.2766413430291149,0.24356825262190848,Shivamogga,0.2659525842195955
8,0.34761879888977915,0.34990398378180904,0.404432034,0.3977691374692133,0.3890273676934919,0.4836010461923471,0.45042738789592635,0.4676514513372902,0.6059916432645356,0.3604032102832308,0.4731185389996389,0.3350901496051367,0.3771130542403449,0.46914713373378264,0.45960002397071814,0.40969176768853977,0.36267157771149694,Tumakuru,0.4201916650933609
9,0.20769428745713983,0.20057048294261604,0.21089826117649202,0.23823754295913208,0.2190801009168905,0.23210295147864793,0.21521353815621588,0.22377815318043712,0.2733090878262787,0.23762079102608452,0.22725269212499669,0.16672145528406898,0.1597974703132233,0.2154946853725846,0.234021356,0.16186257036092283,0.17430531100909313,Chikkamagaluru,0.211644749
