,dept_1,dept_2,dept_3,dept_4,dept_5,dept_6,dept_7,dept_8,dept_9,dept_10,dept_11,dept_12,dept_13,dept_14,dept_15,dept_16,dept_17,district,total
16,0.083486594,0.17262753695872457,0.063786594,0.16854656312137184,0.10475458856031171,0.066194688,0.027738576617157222,0.077453021,0.087329206,0.11729428871860406,0.12222382554053227,0.13733848797335899,0.15492301287428784,0.22424284799872182,0.2230943216454694,0.080938753,0.2046812376251847,Chamarajanagara,0.12450906733007158
17,0.477722528,0.45248726325072514,0.2575847079201659,0.45806761472689744,0.49203063207823367,0.2932370345838409,0.22693720352251986,0.6828372738177807,0.373651345,0.4529885179067175,0.518913925,0.4200294802585926,0.7837532088931766,0.3367774282526972,0.48802865,0.2847106751826794,0.5626487301671258,Belagavi,0.4448474245934032
18,0.28005685356177173,0.24752153760261472,0.065383575,0.32324758038234486,0.22037749724404415,0.086143708,0.12219364396034726,0.3084482650285575,0.21191837222902252,0.24711646894532652,0.2293071792189935,0.27676639803885406,0.32860833440037396,0.31944403,0.4287247449295086,0.2029152839554171,0.2790381326968476,Vijayapura,0.24571832971742555
19,0.24701413766912733,0.22221549098816487,0.056521990290720615,0.24741165669771772,0.2646758587929434,0.055089418,0.11475644862772245,0.33277941644801523,0.1409428320746757,0.20132165255895343,0.2843803408318558,0.2571010122611164,0.28551032399686915,0.19927767996220544,0.2558854226436332,0.12608874379180154,0.2351295493117025,Bagalkot,0.20741776321563404
20,0.14271598774369074,0.20318872892923312,0.093338015,0.16665247669860772,0.11611204403980943,0.1401588073772608,0.076859234,0.16870555021554146,0.1421178872110981,0.1764539066781077,0.24195945623836593,0.17145934098818244,0.17329486732199603,0.18833135352192107,0.18457467083393866,0.084146635,0.27263503099899977,Dharwad,0.16133552896592848
21,0.12758514899845783,0.1563884114933674,0.034433218,0.17114376359482902,0.090107996,0.025326928533089363,0.10117973542184812,0.12262495485174199,0.089875504,0.13728219166271444,0.11653893143660116,0.1541359143510357,0.15285256171743092,0.13741129909652938,0.22485688639429566,0.058608326,0.11185581216450532,Gadag,0.11836515197458788
22,0.12597211593267532,0.1929832251939312,0.1537818721140539,0.20736398134888268,0.18785605165907093,0.007037393,0.11647711499616935,0.3232867859314896,0.13690762372916768,0.16537125298172364,0.196861035,0.19667694203560998,0.27745567095329293,0.20437336225714348,0.26959134388672024,0.097132833,0.14623117275741082,Haveri,0.17678586917879996
23,0.21903273509465226,0.15902917783787407,0.5345459447633956,0.11785288018909189,0.21351159459103763,0.057657205,0.055621373,0.4588897993697924,0.2403806456142672,0.22838772659700313,0.18129309041568428,0.11752315151154352,0.21947215450471638,0.2769829991259567,0.20512786081328344,0.10358917762779672,0.10370573061359589,Uttara Kannada,0.20544724981758972
24,0.21259508563546078,0.34284111158683556,0.09358268,0.3855571025004034,0.3143372109110922,0.056799668,0.2531612822935755,0.23985325558861906,0.23509773767887565,0.2963833896904436,0.3766758525083057,0.4678802379763034,0.39938729909950815,0.3376698906310112,0.3924851484465877,0.13777530494942822,0.39477477749096124,Ballari,0.29040335498978176
25,0.14242554574922758,0.2508314282575574,0.1070736735064835,0.24036651644826668,0.15382797750066582,0.035997783,0.071259701,0.2132697800472105,0.10143759925470022,0.2120153964735408,0.23381486443185542,0.2185452386424296,0.31497818013242346,0.15076832748841731,0.29365981661648444,0.074606774,0.23851243299277824,Bidar,0.17961123738353252
26,0.36288529821901666,0.2884809127777531,0.11377582069000192,0.3695919537384694,0.24070873648605887,0.0814865,0.1844237051496198,0.20051668814063622,0.20591844047729593,0.2730863901253893,0.34248285436865494,0.4006446729727686,0.38671967773558574,0.27333914928488245,0.3224261507140856,0.087424088,0.3408788380147089,Kalburgi,0.2632229339294796
27,0.18516357063765973,0.21782942511349013,0.056487145,0.21378917906028824,0.1775851580876314,0.016947969,0.073466215,0.11791488566408195,0.056573136,0.075041825,0.13842420523705903,0.24268104291022655,0.1739955038211478,0.15556442997833783,0.30923245470755173,0.062011233,0.1317113054650294,Yadgir,0.14143639315050968
28,0.1724943574077414,0.263898611,0.055059207,0.3669521509830663,0.20696439862349553,0.10143249798712534,0.080308989,0.1477424627485671,0.098648215,0.16640316780033598,0.2837160907468878,0.3201088250222456,0.36652524992294844,0.38045779825208736,0.3820825736711185,0.096861683,0.30170579708420836,Raichur,0.22302129846595092
29,0.1713475400492513,0.21517504588389763,0.059005999,0.24525820082662111,0.17029866905871863,0.039990934362104984,0.064681259,0.099462901,0.105151819,0.15118931816597866,0.19658716911117224,0.21770462132429477,0.22197969884584234,0.1825986231956554,0.26650170259091444,0.084207238,0.14835013976667089,Koppal,0.15526416940453042
