,dept_1,dept_2,dept_3,dept_4,dept_5,dept_6,dept_7,dept_8,dept_9,dept_10,dept_11,dept_12,dept_13,dept_14,dept_15,dept_16,dept_17,dept_18,district,total
0,0.6034218840703411,0.6124079908823817,0.1053920804075231,0.1334581641020032,0.3379771361644782,0.7685787130983827,0.7125280920666112,0.33053659696764925,0.698725841,0.772814292,0.6976649167712453,0.25750156007215624,0.3467075269193006,0.086001249,0.32758864283672484,0.639348406,0.8066052238972024,0.018183863415805156,Bengaluru (Urban),0.45863567665233934
1,0.13033356657211542,0.22259271923249024,0.087901801,0.15048355981739162,0.20503983587170604,0.073739787,0.040923279,0.1737893658024719,0.098928397,0.13540925977334065,0.060783303784535704,0.1114828810964347,0.15308461855856523,0.11296567273585129,0.33289629457059844,0.1346110605092416,0.15456660928056884,0.086368725,Bengaluru (Rural),0.1369944854006806
2,0.14451887127783936,0.19972714829247495,0.088276598,0.26165088675820564,0.18546789519226545,0.035451048245087054,0.011255154178664436,0.13148064442681026,0.14267812300223895,0.15637021417799457,0.1033094916817672,0.15028545497005266,0.1936191620472111,0.2845648070325947,0.28460960750368774,0.1378953940352653,0.16416701290551391,0.12355089195511113,Ramanagara,0.1554932447796983
3,0.1685655282782837,0.33273415341327506,0.077572826,0.2468297980227125,0.2596328896606389,0.028554571,0.2908519628778606,0.14979191591590305,0.1457513161534564,0.23201271961330677,0.2554721302429475,0.4831563530193496,0.28987167197959596,0.34347203242824775,0.39433140039291253,0.18599301136851387,0.18902489070060802,0.5256582118747216,Chitradurga,0.2555154101285881
4,0.2061420235486113,0.29561480154000064,0.10465814526596336,0.2311743760767753,0.26093574232176703,0.023409219087712454,0.21879870561293766,0.22011247981998217,0.14527070618159135,0.2682767241485575,0.2713876600219562,0.4144891906649299,0.279685705,0.21965952944441347,0.3432726716369488,0.20494259286847813,0.20649425086989417,0.35785007422960907,Davanagere,0.23734303324278885
5,0.17969575445391045,0.31769049655395165,0.098225658,0.3195606246166004,0.2857314233573191,0.181276903,0.1777359425355909,0.21178495303479997,0.092765841,0.20559120119529356,0.17319656766352898,0.2105271435213166,0.2454946417849555,0.28922493263863547,0.3167298067672371,0.15745054330981373,0.20845657377748453,0.16602400430577802,Kolara,0.21317572282145447
6,0.1520851297461662,0.28462737191720283,0.13133526459776815,0.2844266534565091,0.27039608548444205,0.023545876638758036,0.12057463864407802,0.1967678813455035,0.076463647,0.1850096856891784,0.1378628773515654,0.20932398054725834,0.22831678685056736,0.23465157157955557,0.3246065831807571,0.12894446865226955,0.10628016719732196,0.1826341494121613,Chikkaballapura,0.18210293442736847
7,0.2484286237553816,0.25222836365497175,0.6075628803135134,0.21975246127395573,0.33837003368129176,0.24738984580961604,0.175546142,0.28943704294865424,0.2470892071538418,0.27855933883915596,0.2256705380992583,0.3520654792022204,0.25379162400671906,0.42221427072672546,0.3042284994949687,0.14855403531846895,0.2380496261049175,0.15630176249214528,Shivamogga,0.2780688764005361
8,0.35775512407428234,0.3018802882824902,0.12828750043390405,0.2745063087958664,0.4853391266672572,0.33614313889958847,0.26184357386034707,0.42659997481382156,0.26972369607710817,0.3997017016852936,0.3940124491222908,0.3668524362392767,0.5984030928456019,0.4926708980102164,0.4123068899864465,0.3361964822773984,0.40948897978988624,0.4798297069380261,Tumakuru,0.37397452
9,0.1712881309762301,0.22669521505545548,0.38291224706511345,0.18498445808916555,0.18849674548180007,0.063775745,0.12423539601380705,0.17953064865428262,0.1769058349942726,0.1936838677567194,0.2025657120822289,0.2756746449116509,0.15994299376820958,0.3745430370622906,0.28184556805162886,0.12318655656302355,0.13949569727507713,0.21444517351450643,Chikkamagaluru,0.20356709289482555
10,0.2430842521849513,0.23413030443069566,0.7742794377228719,0.18329653546934785,0.2520722277089147,0.070207695,0.08320565,0.4169926322535234,0.2815648075566458,0.3481351988756088,0.2511348720027957,0.28161557862987263,0.22172770072934214,0.2643479552405162,0.3018178791391305,0.1773619457186831,0.21281976722718451,0.13763043164003402,Dakshina Kannada,0.26307916
11,0.12483679848856215,0.22899032917875087,0.8345668859649122,0.15185724469721265,0.26216541029582974,0.1933384739011273,0.040000907,0.19946924897312626,0.1414585532383553,0.20384080566724294,0.13823083196958552,0.1104056723491278,0.12091567648276666,0.15757012939001758,0.2217997050920257,0.082002086,0.13969619940062647,0.1217085820741993,Udupi,0.1929363077751154
12,0.251406414,0.2529943428412017,0.2978588174269099,0.2339049971262859,0.36762112538612685,0.035799165,0.16600698237524067,0.27848557986035827,0.2007112349731711,0.30492308139197094,0.3040254448618336,0.35393353166463193,0.3503276291863734,0.4337024691877609,0.3228732860721873,0.15804784680576395,0.33374455956512317,0.31594456853277314,Hassan,0.27568394868081614
13,0.046055969,0.22006852103100824,0.5833348231256483,0.12224280874430675,0.14616027237537463,0.004527571,0.028051834,0.12060874571858059,0.087383198,0.11307139289141437,0.074198895,0.11049281125767677,0.019451235425385446,0.059699979614966196,0.2432693739373647,0.018972035832723295,0.024386663517007617,0.06517323,Kodagu,0.11595274224930746
14,0.25643419066934076,0.1924873715296502,0.070272018,0.27261790479222203,0.4162779197909292,0.040968867,0.11931983225796651,0.4111801792168109,0.1353596867367163,0.25843500049780227,0.24360876211689045,0.30501343992321645,0.37312085836519815,0.2797593252511569,0.2839579926425754,0.16489021744263085,0.2757828130031798,0.2587121327203066,Mandya,0.24212213950723818
15,0.3208719610908642,0.36833720899593875,0.15260336633969268,0.27877922264593413,0.32501297471535096,0.397440661,0.2724198655707598,0.3165291904747477,0.19213607702051114,0.37345470929329416,0.46037173258486774,0.4032943015220983,0.4021909103498706,0.36888439918970994,0.3711975381613029,0.21658625485565622,0.41389236014087544,0.3300000096952623,Mysuru,0.33133348574477917
16,0.096490683,0.2854120125599443,0.099761882,0.16132545159341632,0.12523063341219456,0.023527997363029306,0.036539739,0.065548356,0.054225133,0.090431296,0.13579558049074822,0.23733342026703344,0.1673190724004594,0.18762841304936267,0.3365633821467603,0.073735747,0.1921212929349825,0.1686366857407563,Chamarajanagara,0.1409792654777044
